126142	301691	77360	0
1659	397
1660	182
1660	1389
1662	394
1666	399
1666	1660
1667	1053
1667	1211
1669	413
1669	449
1669	579
1674	826
1675	205
1675	506
1676	86
1679	1482
1680	186
1680	396
1682	799
1686	216
1687	149
1688	394
1689	1324
1691	1532
1692	1195
1693	1419
1694	394
1695	399
1695	1155
1695	1295
1696	115
1696	171
1699	180
1699	755
1703	575
1703	1517
1705	731
1706	113
1706	790
1708	345
1708	1138
1708	1159
1712	337
1712	994
1715	837
1717	1216
1718	1196
1719	1382
1719	1386
1720	394
1726	1165
1726	1667
1727	1150
1728	434
1730	1182
1731	932
1731	1314
1735	394
1737	394
1738	177
1739	1315
1740	17
1742	58
1742	115
1742	963
1743	394
1744	521
1744	1082
1744	1115
1744	1196
1744	1219
1745	625
1745	963
1748	1329
1751	14
1751	596
1751	1402
1753	1695
1754	47
1754	473
1754	1257
1756	539
1757	1745
1758	1087
1759	394
1761	1364
1762	394
1763	428
1763	904
1763	932
1766	337
1769	1444
1769	1560
1770	405
1770	565
1771	496
1772	4
1772	603
1772	1295
1773	394
1773	1320
1773	1476
1774	394
1776	394
1777	1120
1779	1220
1781	696
1784	658
1785	1589
1788	394
1791	1627
1792	394
1793	1722
1796	394
1799	572
1799	1081
1801	537
1801	734
1801	1285
1801	1717
1802	715
1803	337
1804	858
1806	438
1807	394
1811	394
1812	408
1812	1182
1814	883
1817	1754
1819	303
1819	504
1819	926
1819	935
1819	1049
1819	1202
1820	235
1820	318
1824	1201
1824	1423
1824	1703
1825	202
1825	496
1825	1054
1826	875
1826	1542
1827	815
1829	1519
1833	605
1835	110
1835	1428
1836	620
1836	1498
1837	514
1837	669
1838	1141
1838	1628
1839	394
1839	1651
1840	394
1841	720
1844	234
1847	283
1847	386
1847	922
1847	1649
1847	1732
1851	122
1851	123
1851	284
1851	594
1851	801
1851	1296
1851	1310
1852	349
1853	1644
1854	1048
1855	344
1855	1507
1855	1591
1859	397
1864	1620
1865	482
1866	394
1868	883
1869	47
1870	656
1870	976
1870	988
1871	394
1874	614
1874	936
1875	394
1875	671
1876	984
1883	8
1883	1589
1886	401
1889	396
1890	21
1890	283
1890	1408
1893	1692
1898	394
1899	1622
1901	168
1901	738
1901	1742
1901	1780
1902	38
1902	88
1912	396
1912	552
1912	1222
1913	1321
1913	1621
1914	427
1915	32
1922	19
1922	1298
1924	1170
1924	1232
1924	1500
1925	582
1925	1222
1926	1744
1927	1079
1928	516
1930	394
1932	34
1933	1054
1933	1519
1934	394
1935	394
1938	192
1938	1544
1942	338
1943	705
1944	719
1944	1522
1944	1648
1946	222
1946	398
1947	938
1947	1765
1951	1141
1951	1411
1953	408
1953	467
1953	1488
1954	394
1955	394
1955	1322
1955	1543
1956	696
1957	1281
1959	656
1959	1315
1960	461
1961	14
1961	1322
1963	394
1966	1890
1967	171
1967	1475
1967	1949
1968	186
1968	192
1968	1187
1969	394
1970	100
1971	595
1971	1392
1972	1892
1974	225
1975	168
1975	394
1979	455
1979	1086
1980	546
1980	676
1980	897
1980	1044
1980	1211
1981	671
1981	1824
1982	883
1984	539
1985	1485
1988	84
1988	186
1990	1608
1994	217
1995	14
1995	394
1996	134
1996	267
1996	959
1996	1433
1997	255
1997	638
1998	394
1999	397
1999	1754
2001	1511
2002	619
2004	1839
2005	377
2010	394
2010	1853
2010	1901
2011	1609
2012	377
2013	368
2019	1142
2019	1283
2022	799
2023	595
2024	124
2024	825
2024	1256
2024	1450
2031	17
2031	144
2031	437
2031	608
2031	1279
2034	1422
2035	1186
2035	1997
2036	1613
2037	1851
2038	868
2039	1590
2040	394
2041	394
2043	132
2043	1613
2046	1222
2048	1089
2049	46
2049	162
2049	2024
2051	17
2053	394
2053	395
2056	155
2056	604
2057	394
2059	394
2059	907
2060	1689
2061	397
2062	602
2064	699
2065	1042
2066	172
2067	394
2068	397
2068	733
2068	951
2071	1438
2071	1472
2071	1627
2073	316
2073	1620
2074	871
2074	1044
2076	313
2076	741
2076	1089
2076	1255
2077	551
2077	677
2077	1596
2078	394
2079	136
2079	1760
2079	1855
2080	714
2080	1298
2080	1445
2080	1609
2080	1985
2081	715
2081	1032
2083	1855
2084	2008
2085	394
2087	649
2087	1363
2089	34
2090	414
2090	913
2090	925
2090	1062
2090	1129
2092	605
2095	796
2098	394
2103	62
2103	539
2103	1419
2104	394
2105	394
2105	1802
2106	394
2109	99
2112	19
2115	394
2116	239
2116	1182
2119	848
2121	32
2122	220
2122	1754
2123	1154
2125	84
2125	134
2125	182
2125	401
2125	1785
2127	1894
2128	65
2129	394
2129	724
2129	1386
2130	947
2131	394
2131	1426
2132	394
2133	1553
2136	554
2136	2013
2137	1535
2138	1279
2138	1750
2138	1833
2138	1902
2140	807
2140	815
2141	80
2144	846
2146	394
2147	1812
2148	1117
2148	1908
2149	394
2150	283
2150	796
2151	394
2153	79
2154	401
2154	747
2155	498
2156	394
2157	1627
2158	394
2159	15
2159	397
2159	446
2159	454
2160	1523
2160	2056
2162	1996
2163	394
2164	394
2167	1311
2170	1777
2173	394
2175	394
2176	221
2176	621
2176	1022
2176	2050
2179	394
2181	1084
2181	1220
2182	616
2184	671
2187	141
2187	394
2188	1903
2191	818
2191	940
2193	394
2196	394
2197	1712
2197	1903
2197	1933
2197	1943
2199	1603
2201	19
2201	1949
2207	2159
2208	4
2208	506
2208	1431
2210	91
2210	932
2210	1143
2212	1708
2213	177
2214	13
2215	1367
2216	651
2216	1903
2216	2084
2217	450
2218	186
2218	480
2224	1254
2225	1196
2228	394
2228	1580
2229	1348
2229	1608
2229	2224
2230	1640
2230	1837
2232	855
2232	1143
2232	1377
2234	510
2234	1343
2238	394
2239	214
2239	1400
2239	1903
2240	1366
2242	461
2242	1689
2244	394
2246	1133
2247	31
2248	1967
2249	115
2254	394
2257	32
2268	284
2268	397
2269	405
2270	596
2270	1751
2271	1298
2272	2246
2273	1560
2273	1717
2274	394
2275	480
2275	591
2275	1478
2282	166
2283	840
2284	585
2286	55
2286	1886
2287	1336
2288	1660
2289	394
2291	394
2291	2247
2292	1999
2293	498
2293	1675
2294	1131
2294	1736
2297	477
2297	1508
2298	1903
2299	604
2301	175
2301	656
2301	706
2301	1842
2301	2276
2302	394
2303	401
2304	175
2304	927
2305	394
2306	394
2306	1274
2307	717
2307	1622
2309	972
2311	366
2312	1620
2314	1855
2315	835
2317	2200
2318	394
2319	337
2319	549
2319	1254
2320	1386
2320	2116
2321	394
2322	1451
2322	1792
2323	796
2323	868
2324	511
2329	884
2330	705
2331	1033
2331	1660
2333	873
2334	41
2334	1940
2335	1382
2335	1440
2336	394
2337	394
2338	394
2339	1012
2340	1034
2340	1618
2340	2056
2340	2281
2342	394
2342	595
2342	725
2343	394
2345	719
2350	152
2350	505
2350	525
2350	1141
2350	1717
2350	1887
2351	84
2352	1008
2352	1567
2352	1970
2354	428
2358	1253
2358	1544
2360	394
2361	186
2361	217
2363	2198
2365	394
2366	1823
2367	523
2367	755
2368	2208
2373	394
2373	607
2374	656
2377	1272
2380	779
2380	1851
2381	459
2381	2307
2383	2035
2384	68
2384	1312
2384	2324
2384	2346
2384	2366
2386	1070
2387	1687
2393	32
2394	118
2394	663
2394	858
2396	397
2396	654
2396	1220
2396	1992
2397	130
2398	560
2398	1170
2398	1577
2398	1828
2398	2157
2399	4
2399	84
2399	1678
2400	1217
2400	2271
2401	676
2401	1288
2401	1424
2401	1801
2402	394
2403	173
2403	394
2404	913
2406	1596
2407	120
2407	1809
2407	2116
2408	1538
2409	394
2410	108
2410	1027
2410	1079
2410	1170
2410	1659
2412	394
2412	1424
2412	1862
2414	1320
2415	394
2416	397
2417	662
2417	1199
2422	394
2424	190
2424	1942
2425	61
2425	447
2425	500
2425	862
2425	1066
2425	1533
2427	2208
2428	2425
2429	2058
2430	2425
2431	1090
2431	1669
2432	676
2432	2425
2435	2425
2436	2371
2437	1884
2439	793
2439	1258
2439	1689
2440	742
2443	134
2443	1649
2443	1971
2444	400
2444	807
2445	498
2445	1667
2445	2154
2447	2240
2448	850
2448	2425
2449	677
2450	487
2450	1140
2450	2275
2451	848
2451	988
2451	1643
2451	1719
2451	2090
2452	2425
2453	2425
2454	2425
2455	263
2455	1275
2456	1728
2456	2425
2457	2425
2458	155
2458	1232
2461	791
2461	2066
2461	2218
2462	909
2462	2245
2462	2425
2463	1287
2463	2425
2465	1485
2465	1549
2466	161
2467	2425
2468	750
2469	141
2469	405
2469	1590
2469	1911
2469	2215
2469	2230
2470	464
2470	467
2470	531
2470	1215
2470	1717
2470	2003
2471	2184
2471	2397
2472	186
2473	1190
2473	1301
2473	1761
2473	1820
2474	1169
2474	2065
2475	832
2475	1287
2475	1522
2475	1927
2475	2469
2476	503
2476	1612
2476	1982
2477	999
2477	1980
2478	971
2478	1698
2478	1869
2478	2475
2479	186
2480	186
2480	686
2481	87
2481	494
2481	533
2481	1004
2481	2364
2482	248
2482	591
2482	1502
2482	2395
2483	151
2483	1938
2483	2466
2484	40
2484	186
2484	1680
2484	1717
2484	1754
2485	60
2485	642
2485	960
2485	1016
2485	1149
2485	2108
2485	2204
2486	34
2486	926
2486	2137
2486	2153
2487	186
2487	1129
2487	1171
2487	1301
2487	1472
2487	1913
2488	186
2488	567
2488	1139
2488	1670
2489	824
2489	2066
2489	2190
2489	2414
2490	400
2490	516
2490	1035
2490	1118
2490	1397
2490	1561
2490	1575
2490	1715
2490	1873
2490	1916
2490	1999
2491	186
2491	1334
2491	2469
2492	516
2492	619
2492	2040
2493	119
2494	186
2494	283
2494	1410
2495	56
2495	160
2495	467
2495	1287
2495	1903
2495	2174
2497	324
2497	904
2497	985
2497	1117
2498	186
2498	187
2499	602
2499	873
2499	1330
2499	1488
2499	1660
2499	2139
2501	571
2501	1169
2504	186
2504	1657
2504	2473
2506	186
2506	2386
2509	186
2509	671
2509	1023
2510	186
2510	1502
2510	2466
2511	886
2511	1938
2511	2181
2511	2186
2511	2205
2513	186
2514	175
2514	1876
2514	2137
2515	186
2516	186
2516	2208
2516	2303
2517	86
2517	157
2518	186
2518	403
2518	1201
2518	1728
2519	678
2519	1698
2519	2354
2520	851
2520	1183
2520	1660
2520	2445
2522	186
2523	186
2524	408
2524	946
2524	1359
2524	1842
2524	2340
2526	855
2526	1001
2527	940
2527	2486
2528	656
2529	2007
2529	2374
2532	400
2532	1386
2533	551
2534	400
2534	939
2535	118
2535	576
2535	991
2535	1619
2535	1702
2535	2022
2535	2127
2536	2111
2537	400
2538	52
2538	158
2538	265
2538	400
2538	651
2538	845
2538	851
2538	1766
2538	2455
2539	822
2540	501
2540	1705
2541	93
2541	400
2541	1618
2541	1712
2541	2401
2541	2431
2543	400
2544	591
2544	668
2544	1992
2544	2181
2545	503
2545	781
2545	1715
2545	1847
2548	400
2548	1660
2548	2470
2550	400
2550	1301
2550	1693
2550	2215
2553	756
2553	1367
2554	416
2554	1822
2555	4
2555	74
2555	400
2555	1456
2555	2380
2557	400
2558	179
2558	826
2558	1648
2558	1824
2559	400
2559	1486
2560	1603
2561	1651
2561	2195
2561	2314
2562	400
2562	2175
2562	2396
2563	1219
2563	1287
2563	1448
2563	2404
2564	400
2564	1373
2566	400
2567	1523
2567	1763
2567	1966
2567	2541
2568	1344
2569	303
2570	400
2571	1473
2571	1612
2571	2138
2571	2538
2572	92
2572	814
2572	1021
2572	1222
2572	1391
2572	1660
2572	2150
2572	2258
2573	1309
2574	403
2574	705
2575	112
2575	400
2575	1892
2577	208
2577	400
2577	1044
2578	400
2578	1371
2580	400
2581	2
2582	225
2582	400
2582	2486
2583	400
2584	400
2585	438
2586	400
2586	2270
2587	400
2587	595
2588	2
2588	2307
2588	2351
2589	401
2590	400
2590	1836
2591	400
2593	353
2593	1261
2594	400
2594	2389
2595	400
2596	70
2596	84
2596	143
2596	400
2596	1841
2597	172
2597	400
2597	629
2597	1403
2598	400
2599	403
2599	1613
2599	2558
2600	151
2600	400
2600	1824
2602	470
2602	595
2602	1944
2602	2077
2602	2144
2603	400
2604	75
2604	79
2604	1058
2604	2242
2605	2495
2605	2604
2607	2604
2608	2604
2609	56
2609	143
2609	737
2609	2079
2609	2604
2610	2604
2611	371
2611	597
2611	1829
2611	2060
2613	1520
2614	143
2620	923
2622	46
2622	59
2622	381
2622	2410
2625	685
2625	1169
2625	1851
2625	2410
2628	2410
2629	696
2629	2604
2630	2410
2631	20
2631	638
2633	2410
2640	2410
2641	295
2641	1687
2641	2410
2642	498
2642	2410
2645	2410
2646	22
2646	963
2646	2410
2648	340
2648	2410
2650	2105
2650	2410
2652	362
2652	1712
2652	2410
2655	2410
2656	2410
2658	2410
2659	825
2659	2136
2660	2410
2662	219
2662	2410
2667	2410
2667	2481
2668	2410
2669	1472
2669	2395
2669	2410
2671	2410
2673	2410
2675	2410
2676	1754
2676	2410
2677	2410
2679	36
2679	182
2680	1667
2680	2678
2681	15
2682	1037
2682	1182
2682	1212
2682	1734
2684	143
2684	515
2684	2593
2685	15
2687	15
2688	15
2688	416
2688	1222
2689	15
2689	2159
2690	15
2691	15
2691	151
2691	1143
2693	15
2695	15
2695	819
2696	15
2696	267
2696	1849
2697	15
2700	15
2700	2398
2701	15
2702	15
2702	318
2703	15
2704	15
2705	15
2705	1609
2705	2080
2706	15
2706	103
2707	15
2708	46
2708	441
2708	1768
2709	15
2709	1012
2710	15
2712	1120
2712	2536
2713	15
2713	1825
2714	15
2715	15
2719	15
2720	15
2720	153
2720	2485
2721	15
2721	60
2722	15
2723	15
2725	15
2726	15
2727	2013
2728	15
2728	167
2728	1245
2728	2481
2729	15
2729	1424
2730	110
2730	886
2730	999
2730	1350
2730	1398
2730	1704
2730	1830
2731	320
2732	15
2735	15
2736	15
2736	214
2736	1095
2736	2462
2737	15
2737	401
2738	15
2739	15
2739	849
2740	15
2740	2208
2741	15
2743	15
2746	1284
2750	15
2751	15
2751	2550
2754	15
2756	15
2756	1165
2757	8
2757	1035
2757	1756
2757	2421
2758	15
2759	15
2759	123
2760	15
2760	710
2760	1371
2760	1564
2761	15
2761	34
2762	15
2762	1147
2762	1319
2762	2519
2762	2708
2763	15
2763	2517
2765	15
2766	15
2768	15
2769	778
2769	937
2769	946
2769	1678
2769	1715
2769	1936
2769	2747
2770	84
2770	1201
2771	950
2771	1031
2771	1309
2771	2095
2772	416
2772	1424
2773	147
2773	2139
2774	2210
2775	84
2775	2465
2775	2527
2778	1736
2779	41
2779	84
2779	441
2779	2769
2780	2024
2780	2073
2780	2380
2781	1201
2781	2199
2782	84
2782	1577
2783	13
2783	2558
2784	7
2784	1139
2784	1771
2784	2189
2784	2331
2785	84
2785	890
2785	1250
2785	1307
2785	2010
2788	147
2788	1659
2789	827
2789	883
2789	1579
2789	2558
2790	84
2792	639
2792	648
2792	1437
2792	2511
2793	464
2793	685
2794	685
2795	685
2796	366
2797	685
2797	1763
2797	2271
2799	685
2799	1531
2799	1912
2799	2197
2802	685
2802	1819
2803	2071
2804	574
2804	685
2804	2188
2804	2771
2805	361
2805	840
2806	685
2808	685
2808	2352
2809	90
2809	1216
2809	2066
2810	2585
2811	828
2811	1060
2811	1505
2811	1679
2811	2707
2813	188
2813	337
2813	461
2813	657
2813	685
2813	728
2813	753
2813	1072
2813	1675
2813	1828
2813	2740
2814	58
2814	405
2814	685
2815	22
2815	685
2816	1115
2816	1616
2816	2081
2816	2312
2819	685
2820	225
2821	157
2821	766
2823	685
2824	609
2824	685
2824	932
2825	685
2825	2423
2826	685
2826	724
2827	236
2827	2199
2828	685
2828	1864
2828	2286
2829	685
2829	1906
2830	685
2830	2476
2832	220
2833	1204
2833	2345
2834	685
2835	685
2835	2027
2835	2562
2836	889
2836	2465
2837	109
2837	1155
2837	1262
2837	1622
2837	2561
2838	719
2838	842
2838	1417
2838	1434
2838	1830
2839	521
2839	1075
2839	1078
2839	2797
2839	2818
2840	2550
2841	45
2841	983
2841	2366
2842	185
2842	1693
2842	1732
2842	2136
2843	1824
2843	2485
2843	2813
2843	2838
2844	129
2844	581
2844	649
2845	2838
2846	1119
2846	1386
2847	2797
2849	206
2849	585
2849	638
2849	1220
2849	2516
2850	744
2850	762
2850	2473
2850	2474
2854	220
2854	517
2854	2240
2854	2853
2855	220
2855	416
2855	2854
2857	50
2857	2738
2858	1142
2859	1776
2860	331
2860	477
2860	1782
2860	1820
2860	2565
2861	595
2861	1118
2861	1493
2862	436
2862	1051
2862	1515
2862	1729
2862	1954
2862	2269
2862	2427
2862	2825
2863	853
2863	1056
2863	1526
2863	2856
2864	722
2865	939
2866	220
2867	220
2867	694
2867	1379
2868	1386
2869	2669
2870	220
2871	2472
2871	2492
2871	2850
2872	339
2872	707
2874	220
2876	210
2876	220
2878	220
2878	750
2878	1924
2879	1320
2879	1532
2880	220
2881	2242
2882	756
2882	1801
2882	2397
2882	2593
2883	1837
2886	1765
2887	1324
2890	220
2892	1464
2892	2418
2893	220
2895	2554
2898	178
2899	2682
2901	946
2902	2506
2904	220
2905	2536
2906	220
2909	220
2910	220
2911	522
2911	765
2911	1558
2911	2516
2912	59
2912	2739
2914	2482
2915	1641
2915	2455
2916	220
2917	918
2919	1941
2919	2712
2920	2301
2921	603
2922	220
2923	220
2924	1165
2925	220
2926	339
2926	1566
2926	2674
2927	1670
2928	220
2929	220
2930	1182
2932	220
2932	1894
2933	1576
2935	2275
2936	220
2939	220
2941	248
2941	1271
2941	2829
2941	2924
2942	213
2942	283
2942	2414
2943	220
2943	637
2943	1819
2945	2739
2946	938
2946	2293
2947	854
2947	2260
2947	2864
2950	526
2951	318
2951	522
2952	1823
2953	403
2953	2191
2954	1523
2955	1357
2956	1298
2956	2352
2956	2469
2957	2865
2958	2864
2964	848
2964	943
2965	464
2965	1968
2965	2947
2968	597
2968	646
2969	871
2971	359
2971	1313
2971	2530
2971	2691
2971	2920
2972	220
2972	2669
2974	523
2975	1217
2975	2881
2977	774
2977	1765
2978	1829
2979	143
2979	2946
2981	220
2982	2910
2983	815
2983	2380
2984	2860
2986	220
2986	2043
2987	1273
2989	1045
2989	2350
2989	2843
2990	2197
2990	2757
2993	955
2994	99
2995	2810
2997	220
2999	1729
3000	1019
3000	1373
3001	1030
3001	1814
3001	1949
3002	2959
3003	221
3003	1277
3004	49
3004	1970
3005	2773
3006	220
3007	85
3007	371
3007	1363
3007	1856
3010	2835
3011	1820
3012	766
3013	220
3014	1732
3017	2863
3018	220
3019	1667
3019	2857
3019	2941
3022	27
3022	2731
3023	220
3024	151
3024	2846
3025	1010
3025	2559
3025	2692
3025	2876
3025	2889
3025	2993
3026	220
3027	498
3027	1456
3027	2730
3028	220
3028	1377
3029	1417
3029	2849
3031	151
3032	2957
3033	220
3034	220
3036	2862
3037	413
3037	1613
3037	2841
3039	220
3041	2687
3042	1112
3043	2690
3043	2825
3045	220
3045	1428
3047	220
3048	1938
3048	1961
3049	3043
3050	468
3050	656
3050	682
3050	2194
3050	2558
3050	2835
3051	2355
3055	243
3055	677
3055	2919
3055	3046
3057	794
3057	2358
3057	2808
3059	2394
3061	2829
3062	386
3062	2383
3062	2397
3063	220
3063	602
3065	772
3065	1938
3067	1119
3068	220
3068	525
3070	220
3072	1273
3074	220
3075	1206
3076	722
3076	2026
3077	220
3078	2919
3078	3032
3080	454
3080	2669
3081	1301
3084	149
3085	1824
3086	500
3086	919
3086	1317
3086	2770
3088	1313
3089	295
3089	2492
3090	2938
3090	2967
3092	220
3092	1960
3093	279
3093	636
3093	796
3093	1334
3094	1611
3095	2851
3096	2245
3097	220
3098	1284
3099	1437
3100	2412
3100	2955
3102	220
3103	1628
3103	2134
3104	237
3104	2924
3106	2349
3107	374
3107	2499
3108	1519
3108	2851
3109	2094
3109	3064
3110	1799
3111	635
3112	1961
3112	2199
3112	2975
3112	3111
3113	3111
3115	374
3115	577
3115	956
3115	1206
3115	1221
3115	2531
3115	2611
3115	3082
3117	637
3117	1100
3117	1273
3117	3038
3118	3111
3119	3111
3119	3112
3120	104
3120	2982
3121	136
3121	2881
3121	3111
3122	157
3122	1270
3122	1431
3123	3111
3124	1719
3124	2293
3125	80
3125	3063
3125	3111
3126	3111
3128	2841
3129	40
3129	106
3129	2669
3129	3111
3130	121
3130	614
3130	1664
3130	1896
3130	3071
3130	3111
3131	281
3131	975
3131	1026
3131	2033
3131	2110
3131	2379
3131	2455
3133	10
3133	2031
3133	3111
3134	3111
3135	3111
3136	662
3136	3111
3137	2469
3137	3111
3137	3128
3138	1552
3138	2201
3138	2271
3138	2852
3140	3111
3141	3111
3143	3111
3146	121
3146	1373
3146	1849
3147	3111
3147	3122
3149	804
3149	1042
3149	2794
3152	179
3152	2350
3152	2804
3153	2804
3154	2804
3154	3152
3155	2166
3155	2454
3156	2804
3157	659
3157	2740
3157	2804
3157	2956
3158	2804
3161	2811
3162	2883
3164	2450
3166	377
3167	63
3170	377
3171	184
3173	1699
3173	2203
3174	1059
3175	377
3177	2245
3178	377
3180	909
3180	1943
3180	2239
3180	2563
3181	377
3182	377
3182	2946
3182	3038
3183	1055
3183	2979
3184	2864
3186	434
